tweet_id,tweet_time,retweet,favorites,follows
807621403335917568,2016-12-10 16:22:02,4143,15907,6903716
807106840509214720,2016-12-09 06:17:20,61022,122887,6903716
807059379405148160,2016-12-09 03:08:45,8267,0,6903716
807010152071229440,2016-12-08 23:53:08,4290,14198,6903716
806629075125202948,2016-12-07 22:38:52,39381,82067,6903716
806620845233815552,2016-12-07 22:06:10,6210,0,6903716
806576416489959424,2016-12-07 19:09:37,2173,5280,6903716
806542213899489280,2016-12-07 16:53:43,2670,11129,6903716
806242860592926720,2016-12-06 21:04:11,13174,0,6903716
806219024703037440,2016-12-06 19:29:28,1349,6988,6903716
805958939288408065,2016-12-06 02:15:59,6046,0,6903716
805932879469572096,2016-12-06 00:32:26,2135,9008,6903716
805826884734976000,2016-12-05 17:31:15,2061,7178,6903716
805823200554876929,2016-12-05 17:16:37,9083,0,6903716
805520635690676224,2016-12-04 21:14:20,1863,6251,6903716
805487436403003392,2016-12-04 19:02:24,2847,9558,6903716
805207613751304193,2016-12-04 00:30:29,1910,8484,6903716
804738756058218496,2016-12-02 17:27:25,4337,14995,6903716
804475857670639616,2016-12-02 00:02:45,2267,6719,6903716
804413760345620481,2016-12-01 19:56:00,3620,0,6903716
804026241225523202,2016-11-30 18:16:08,18268,48687,6903716
803773340896923648,2016-11-30 01:31:12,3116,10973,6903716
803692223237865472,2016-11-29 20:08:52,8371,0,6903716
803638050916102144,2016-11-29 16:33:36,4672,11994,6903716
803380650405482500,2016-11-28 23:30:47,2091,8455,6903716
803321560782307329,2016-11-28 19:35:59,6018,0,6903716
803276597545603072,2016-11-28 16:37:19,2780,10951,6903716
802952499103731712,2016-11-27 19:09:28,2257,9843,6903716
802624713319034886,2016-11-26 21:26:58,3292,0,6903716
802600418706604034,2016-11-26 19:50:26,1651,7774,6903716
802572683846291456,2016-11-26 18:00:13,2823,9760,6903716
802323869084381190,2016-11-26 01:31:31,6582,17745,6903716
802265048156610565,2016-11-25 21:37:47,1526,6912,6903716
802239329049477120,2016-11-25 19:55:35,2930,9895,6903716
802185808107208704,2016-11-25 16:22:55,303,0,6903716
801958328846974976,2016-11-25 01:18:59,1926,8430,6903716
801854953262350336,2016-11-24 18:28:13,262,1919,6903716
801538201127157760,2016-11-23 21:29:33,2317,8945,6903716
801285448605831168,2016-11-23 04:45:12,935,6621,6903716
801167903437357056,2016-11-22 20:58:07,6715,26785,6903716
801127390143516673,2016-11-22 18:17:08,4486,0,6903716
801115127852503040,2016-11-22 17:28:25,2353,8812,6903716
800859414831898624,2016-11-22 00:32:18,108,754,6903716
800855607700029440,2016-11-22 00:17:10,1837,0,6903716
800751577355128832,2016-11-21 17:23:47,3119,11456,6903716
800513324630806528,2016-11-21 01:37:04,3388,14357,6903716
800459316964663297,2016-11-20 22:02:27,2418,10316,6903716
800443802682937345,2016-11-20 21:00:48,4882,0,6903716
800388270626521089,2016-11-20 17:20:08,3150,12176,6903716
800188575492947969,2016-11-20 04:06:37,4437,0,6903716
800141422401830912,2016-11-20 00:59:15,2887,16713,6903716
800018252395122689,2016-11-19 16:49:49,14865,31030,6903716
799774291445383169,2016-11-19 00:40:24,5292,0,6903716
799757965289017345,2016-11-18 23:35:32,2434,9180,6903716
799422933579902976,2016-11-18 01:24:14,2152,8784,6903716
799308762079035393,2016-11-17 17:50:33,6252,0,6903716
799297110730567681,2016-11-17 17:04:16,3130,10832,6903716
799063482566066176,2016-11-17 01:35:54,2775,8833,6903716
798933969379225600,2016-11-16 17:01:16,5055,14387,6903716
798925684722855936,2016-11-16 16:28:21,1616,8106,6903716
798705661114773508,2016-11-16 01:54:03,7468,0,6903716
798701998996647937,2016-11-16 01:39:30,8821,0,6903716
798697898615730177,2016-11-16 01:23:12,7338,0,6903716
798694562394996736,2016-11-16 01:09:57,5617,0,6903716
798686750113755136,2016-11-16 00:38:54,2618,0,6903716
798682547630837760,2016-11-16 00:22:12,5335,0,6903716
798673117451325440,2016-11-15 23:44:44,6264,0,6903716
798665375516884993,2016-11-15 23:13:58,4379,0,6903716
798644042770751489,2016-11-15 21:49:12,2087,0,6903716
798628517273620480,2016-11-15 20:47:30,2211,0,6903716
798585098161549313,2016-11-15 17:54:59,6438,0,6903716
798576900688019456,2016-11-15 17:22:24,6644,0,6903716
798340744599797760,2016-11-15 01:44:00,3792,0,6903716
798209839306514432,2016-11-14 17:03:50,2871,11329,6903716
797971864723324932,2016-11-14 01:18:12,3545,12742,6903716
797545162159308800,2016-11-12 21:02:38,5464,15855,6903716
797236660651966464,2016-11-12 00:36:46,7470,21854,6903716
797165961484890113,2016-11-11 19:55:50,32,249,6903716
796904159865868288,2016-11-11 02:35:32,10053,0,6903716
796865951799083009,2016-11-11 00:03:42,2139,8379,6903716
796759840936919040,2016-11-10 17:02:03,3447,12968,6903716
796563435802726400,2016-11-10 04:01:37,8257,0,6903716
796484825502875648,2016-11-09 22:49:15,1982,8289,6903716
796387464403357696,2016-11-09 16:22:22,4696,12044,6903716
796177847564038144,2016-11-09 02:29:25,16149,0,6903716
796149749086875649,2016-11-09 00:37:46,16149,35396,6903716
796125600683540480,2016-11-08 23:01:49,2014,5405,6903716
796116448414461957,2016-11-08 22:25:27,2731,9926,6903716
796080075804475393,2016-11-08 20:00:55,2604,9237,6903716
796031486298386433,2016-11-08 16:47:50,4163,11804,6903716
795464331001561088,2016-11-07 03:14:10,26864,54486,6903716
795400264262053889,2016-11-06 22:59:35,3232,11033,6903716
795076730285391872,2016-11-06 01:33:58,6114,17742,6903716
794983741416415232,2016-11-05 19:24:28,3808,0,6903716
794926597468000259,2016-11-05 15:37:24,2611,11232,6903716
794355576146903043,2016-11-04 01:48:22,11604,0,6903716
794332329137291264,2016-11-04 00:15:59,2979,10448,6903716
794205286408003585,2016-11-03 15:51:10,3747,10056,6903716
793962221541933056,2016-11-02 23:45:19,5522,18406,6903716
793845145112371200,2016-11-02 16:00:06,2116,10057,6903716
793614319594401792,2016-11-02 00:42:53,3526,0,6903716
793601777308463104,2016-11-01 23:53:02,1845,8712,6903716
793500921481273345,2016-11-01 17:12:16,2688,11691,6903716
793286476301799424,2016-11-01 03:00:09,10369,26924,6903716
793271401113350145,2016-11-01 02:00:14,2659,9430,6903716
793256262322548741,2016-11-01 01:00:05,9382,21841,6903716
793241302385262592,2016-11-01 00:00:38,3703,11509,6903716
793226087023144960,2016-10-31 23:00:11,3225,10744,6903716
793210959003287553,2016-10-31 22:00:04,3176,9756,6903716
793195938047070209,2016-10-31 21:00:23,6338,16694,6903716
793180763617361921,2016-10-31 20:00:05,2238,7557,6903716
793165685325201412,2016-10-31 19:00:10,3137,10268,6903716
793150605191548928,2016-10-31 18:00:14,1927,6750,6903716
793135492858580992,2016-10-31 17:00:11,2799,7053,6903716
793120401413079041,2016-10-31 16:00:13,4393,13863,6903716
792913359805018113,2016-10-31 02:17:31,4533,15690,6903716
792883833364439040,2016-10-31 00:20:11,4815,12361,6903716
792773781206999040,2016-10-30 17:02:53,1895,8034,6903716
792394556390137856,2016-10-29 15:55:58,4836,14754,6903716
792050063153438720,2016-10-28 17:07:05,2024,7849,6903716
791821351946420224,2016-10-28 01:58:16,23694,0,6903716
791784077045166082,2016-10-27 23:30:09,10906,0,6903716
791780927877898241,2016-10-27 23:17:38,4278,0,6903716
791774931465953280,2016-10-27 22:53:48,25047,49304,6903716
791672322847637504,2016-10-27 16:06:04,3526,12832,6903716
791406955684368384,2016-10-26 22:31:36,4633,14349,6903716
791312159183634433,2016-10-26 16:14:55,2859,9606,6903716
791026214425268224,2016-10-25 21:18:40,4655,0,6903716
790987426131050500,2016-10-25 18:44:32,2412,10825,6903716
790946055508652032,2016-10-25 16:00:09,5302,18154,6903716
790723298204217344,2016-10-25 01:14:59,2616,0,6903716
790698755171364864,2016-10-24 23:37:28,2148,8960,6903716
790581949425475584,2016-10-24 15:53:19,8071,22608,6903716
790337589677002753,2016-10-23 23:42:19,2105,8549,6903716
790277117346975746,2016-10-23 19:42:02,3624,13728,6903716
790227638568808452,2016-10-23 16:25:25,4041,0,6903716
789986466051088384,2016-10-23 00:27:05,2616,10115,6903716
789960241177853952,2016-10-22 22:42:52,4687,0,6903716
789903600034189313,2016-10-22 18:57:48,4663,11374,6903716
789628658055020548,2016-10-22 00:45:17,2005,8233,6903716
789599242079838210,2016-10-21 22:48:24,2179,7413,6903716
789530877013393408,2016-10-21 18:16:44,3808,12850,6903716
789314372632018944,2016-10-21 03:56:25,2597,9415,6903716
789280767834746880,2016-10-21 01:42:53,5583,0,6903716
789268448748703744,2016-10-21 00:53:56,2917,9961,6903716
789137962068021249,2016-10-20 16:15:26,3142,10615,6903716
788908386943430656,2016-10-20 01:03:11,13969,29930,6903716
788765914992902144,2016-10-19 15:37:03,11604,29993,6903716
788552643979468800,2016-10-19 01:29:35,8149,0,6903716
788412144018661376,2016-10-18 16:11:17,5972,17036,6903716
788178268662984705,2016-10-18 00:41:57,2392,7907,6903716
788150585577050112,2016-10-17 22:51:57,1466,6720,6903716
788070120937619456,2016-10-17 17:32:13,3840,0,6903716
788039637453406209,2016-10-17 15:31:05,1493,6709,6903716
787810552592695296,2016-10-17 00:20:47,3434,9484,6903716
787717603741622272,2016-10-16 18:11:26,3130,11163,6903716
787397959788929025,2016-10-15 21:01:17,3191,11839,6903716
787322443945877504,2016-10-15 16:01:13,1968,8521,6903716
787111942498508800,2016-10-15 02:04:45,7544,0,6903716
786963064373534720,2016-10-14 16:13:10,9018,29020,6903716
786729988674449408,2016-10-14 00:47:00,2727,0,6903716
786709082849828864,2016-10-13 23:23:56,6839,19861,6903716
786664955043049472,2016-10-13 20:28:35,2890,11663,6903716
786595970293370880,2016-10-13 15:54:28,3495,10268,6903716
786363235746385920,2016-10-13 00:29:39,3947,11916,6903716
786286427768250368,2016-10-12 19:24:27,3228,8715,6903716
786233965241827333,2016-10-12 15:55:59,5387,16745,6903716
786051337297522688,2016-10-12 03:50:17,174,1571,6903716
786036967502913536,2016-10-12 02:53:11,7954,0,6903716
785927819176054784,2016-10-11 19:39:28,3547,12415,6903716
785872687017132033,2016-10-11 16:00:24,2059,7293,6903716
785639753186217984,2016-10-11 00:34:48,2487,8527,6903716
785533386513321988,2016-10-10 17:32:08,2266,9953,6903716
785515384317313025,2016-10-10 16:20:36,1421,6654,6903716
785264754247995392,2016-10-09 23:44:41,1847,7932,6903716
785170936622350336,2016-10-09 17:31:53,5475,13208,6903716
784826020293709826,2016-10-08 18:41:19,3620,11086,6903716
784517518371221505,2016-10-07 22:15:26,2854,9798,6903716
784431430411685888,2016-10-07 16:33:21,1440,6204,6903716
784183165795655680,2016-10-07 00:06:50,9083,21961,6903716
784057939640352768,2016-10-06 15:49:14,12568,32642,6903716
783839966405230592,2016-10-06 01:23:05,12173,32829,6903716
783821107061198850,2016-10-06 00:08:09,2211,8028,6903716
783695101801398276,2016-10-05 15:47:27,3617,11381,6903716
783466772167098368,2016-10-05 00:40:09,2533,9228,6903716
783391753726550016,2016-10-04 19:42:03,6205,18430,6903716
783347506784731136,2016-10-04 16:46:14,6314,0,6903716
783334639985389568,2016-10-04 15:55:06,13174,31886,6903716
783085703974514689,2016-10-03 23:25:55,2491,8879,6903716
782969140009107456,2016-10-03 15:42:44,8267,26314,6903716
782747134529531904,2016-10-03 01:00:34,1566,8133,6903716
782722598790725632,2016-10-02 23:23:04,6046,18812,6903716
782598640137187329,2016-10-02 15:10:30,2110,8499,6903716
782305867769217024,2016-10-01 19:47:08,6251,18176,6903716
782021823840026624,2016-10-01 00:58:26,7015,0,6903716
781955203444699136,2016-09-30 20:33:43,3779,12092,6903716
781661882474196992,2016-09-30 01:08:10,3043,11386,6903716
781655249211752448,2016-09-30 00:41:48,1255,4365,6903716
781524693396357120,2016-09-29 16:03:01,6210,22616,6903716
781308096455073793,2016-09-29 01:42:20,2860,7779,6903716
781251288990355457,2016-09-28 21:56:36,2363,9205,6903716
781163403222056960,2016-09-28 16:07:23,3059,10639,6903716
780931614150983680,2016-09-28 00:46:20,8256,23585,6903716
780858289093574656,2016-09-27 19:54:58,2237,7832,6903716
780800785462489090,2016-09-27 16:06:28,1457,6011,6903716
780601303617732608,2016-09-27 02:53:48,3736,13177,6903716
780543529827336192,2016-09-26 23:04:13,1949,6864,6903716
780496263422808064,2016-09-26 19:56:24,4173,0,6903716
780476555013349377,2016-09-26 18:38:05,133,0,6903716
780459368902959104,2016-09-26 17:29:48,1192,5757,6903716
780192070812196864,2016-09-25 23:47:39,2512,9491,6903716
780092040432480260,2016-09-25 17:10:10,2580,0,6903716
780074436359819264,2016-09-25 16:00:13,5609,13352,6903716
779834332596887552,2016-09-25 00:06:08,7954,20730,6903716
779377524342161408,2016-09-23 17:50:56,3497,9618,6903716
779124354206535695,2016-09-23 01:04:56,20644,0,6903716
779123168116150273,2016-09-23 01:00:13,4088,12852,6903716
779056095788752897,2016-09-22 20:33:42,5079,16115,6903716
778990705243029504,2016-09-22 16:13:51,8176,21808,6903716
778774459159379968,2016-09-22 01:54:34,11172,0,6903716
778764940568104960,2016-09-22 01:16:45,409,934,6903716
778748913645780993,2016-09-22 00:13:04,1497,7517,6903716
778650543019483137,2016-09-21 17:42:10,1679,6286,6903716
778624900596654080,2016-09-21 16:00:17,1136,5060,6903716
778408200802557953,2016-09-21 01:39:11,4879,14830,6903716
778396591732486144,2016-09-21 00:53:04,13728,0,6903716
778383385161035776,2016-09-21 00:00:35,1230,6362,6903716
778286810187399168,2016-09-20 17:36:50,3709,11287,6903716
778039087836069888,2016-09-20 01:12:28,2960,9217,6903716
778027034220126208,2016-09-20 00:24:34,1817,7139,6903716
777953400541634568,2016-09-19 19:31:59,3948,0,6903716
777885040357281792,2016-09-19 15:00:20,1838,6909,6903716
777684233540206592,2016-09-19 01:42:24,3292,12227,6903716
777641927919427584,2016-09-18 22:54:18,4780,0,6903716
777621514455814149,2016-09-18 21:33:11,2795,9526,6903716
777189768882946048,2016-09-17 16:57:35,4841,15569,6903716
776819012571455488,2016-09-16 16:24:19,15354,0,6903716
776813020089548800,2016-09-16 16:00:31,1356,5306,6903716
776477788987613185,2016-09-15 17:48:25,3142,9637,6903716
776249906839351296,2016-09-15 02:42:54,10269,0,6903716
776218204058357768,2016-09-15 00:36:55,17870,32636,6903716
776201521193218049,2016-09-14 23:30:38,2820,10432,6903716
776113305656188928,2016-09-14 17:40:06,4882,12772,6903716
776088319444877312,2016-09-14 16:00:49,171,1998,6903716
775898661951791106,2016-09-14 03:27:11,17317,0,6903716
775842724423557120,2016-09-13 23:44:54,3004,12734,6903716
775733305207554048,2016-09-13 16:30:07,4486,15045,6903716
775729183532220416,2016-09-13 16:13:44,5127,14041,6903716
775364825476165632,2016-09-12 16:05:54,3342,8082,6903716
775350846108426240,2016-09-12 15:10:21,4389,11042,6903716
775085132600442880,2016-09-11 21:34:30,5292,16906,6903716
774757898236878852,2016-09-10 23:54:11,1975,9273,6903716
774639387460112384,2016-09-10 16:03:16,1949,7300,6903716
774314403806253056,2016-09-09 18:31:54,6252,23638,6903716
773985732834758656,2016-09-08 20:45:53,4347,11668,6903716
773922284943896577,2016-09-08 16:33:46,1931,6941,6903716
773704687002451968,2016-09-08 02:09:06,1831,7154,6903716
773670353721753600,2016-09-07 23:52:41,1450,5780,6903716
773547596996571136,2016-09-07 15:44:53,6899,23953,6903716
773336787167145985,2016-09-07 01:47:12,5709,0,6903716
773308824254029826,2016-09-06 23:56:05,8352,25223,6903716
773247561583001600,2016-09-06 19:52:39,3581,10186,6903716
773191612633579521,2016-09-06 16:10:20,4594,10841,6903716
772877495989305348,2016-09-05 19:22:09,4339,9323,6903716
772826264096874500,2016-09-05 15:58:34,2599,8661,6903716
772615324260794368,2016-09-05 02:00:22,3762,0,6903716
772581559778025472,2016-09-04 23:46:12,1892,7024,6903716
772193107915964416,2016-09-03 22:02:38,1550,6522,6903716
772152991789019136,2016-09-03 19:23:13,1258,4098,6903716
772117678702071809,2016-09-03 17:02:54,816,4066,6903716
772114945936949249,2016-09-03 16:52:02,526,2935,6903716
772102971039580160,2016-09-03 16:04:27,1034,4347,6903716
771908950375665664,2016-09-03 03:13:29,2113,7127,6903716
771770456517009408,2016-09-02 18:03:10,3792,13035,6903716
771500966810099713,2016-09-02 00:12:18,2923,8968,6903716
771380798096281600,2016-09-01 16:14:48,5709,11434,6903716
771171053431250945,2016-09-01 02:21:21,8434,0,6903716
771136648247640064,2016-09-01 00:04:38,3259,9977,6903716
771102124360998913,2016-08-31 21:47:27,1604,6743,6903716
771014301343748096,2016-08-31 15:58:28,1841,7463,6903716
771004394259247104,2016-08-31 15:19:06,246,0,6903716
770787852854652928,2016-08-31 00:58:39,1366,5376,6903716
770772759874076672,2016-08-30 23:58:40,1577,5631,6903716
770743923962707968,2016-08-30 22:04:05,50818,0,6903716
770655142660169732,2016-08-30 16:11:18,1945,7945,6903716
770414278348247044,2016-08-30 00:14:12,2301,6821,6903716
770293558247038976,2016-08-29 16:14:30,1662,6763,6903716
770093767776997377,2016-08-29 03:00:36,3392,0,6903716
770069151037685760,2016-08-29 01:22:47,2569,8213,6903716
769940425801170949,2016-08-28 16:51:16,10771,34122,6903716
769695466921623552,2016-08-28 00:37:54,1860,6936,6903716
769335591808995329,2016-08-27 00:47:53,8567,0,6903716
769212283578875904,2016-08-26 16:37:54,1916,5855,6903716
768970937022709760,2016-08-26 00:38:52,7298,15623,6903716
768909767477751808,2016-08-25 20:35:48,3020,0,6903716
768855141948723200,2016-08-25 16:58:45,1001,4555,6903716
768609597686943744,2016-08-25 00:43:02,1346,4466,6903716
768596291618299904,2016-08-24 23:50:10,1421,5450,6903716
768554158521745409,2016-08-24 21:02:45,6495,0,6903716
768473857036525572,2016-08-24 15:43:39,3822,14749,6903716
768193404517830656,2016-08-23 21:09:14,3948,11831,6903716
767884188863397888,2016-08-23 00:40:31,1568,5156,6903716
767754930266464257,2016-08-22 16:06:54,6018,17379,6903716
767500508068192258,2016-08-21 23:15:55,2601,8103,6903716
767191397493538821,2016-08-21 02:47:37,4256,13310,6903716
767122157629476866,2016-08-20 22:12:29,3174,10954,6903716
766864461642756096,2016-08-20 05:08:29,6314,0,6903716
766793450729734144,2016-08-20 00:26:19,1518,5506,6903716
766714921925144576,2016-08-19 19:14:16,427,2811,6903716
766693177336135680,2016-08-19 17:47:52,880,4373,6903716
766423258543644672,2016-08-18 23:55:18,1771,6526,6903716
766313316352462849,2016-08-18 16:38:26,2100,7341,6903716
766078092750233600,2016-08-18 01:03:45,2885,0,6903716
766069199026450432,2016-08-18 00:28:24,972,4636,6903716
766008592277377025,2016-08-17 20:27:34,553,4044,6903716
765719909049503744,2016-08-17 01:20:27,2395,7823,6903716
765669560888528897,2016-08-16 22:00:23,1358,5620,6903716
765395769549590528,2016-08-16 03:52:26,3771,28531,6903716
765371061932261376,2016-08-16 02:14:15,2396,7674,6903716
765222098633691136,2016-08-15 16:22:20,3762,12590,6903716
764857477905154048,2016-08-14 16:13:27,1965,6942,6903716
764259802650378240,2016-08-13 00:38:30,1693,6558,6903716
763956972077010945,2016-08-12 04:35:10,59,796,6903716
763837565564780549,2016-08-11 20:40:41,4655,13670,6903716
763183847194451968,2016-08-10 01:23:03,1652,5870,6903716
763167063695355904,2016-08-10 00:16:21,3368,0,6903716
763103485927849985,2016-08-09 20:03:43,2530,7959,6903716
762699858130116608,2016-08-08 17:19:51,4041,13190,6903716
762471784394268675,2016-08-08 02:13:34,7252,12232,6903716
762464539388485633,2016-08-08 01:44:46,4687,11204,6903716
762316489655476224,2016-08-07 15:56:28,1255,5224,6903716
762035686371364864,2016-08-06 21:20:40,17361,34623,6903716
761976711479193600,2016-08-06 17:26:19,2241,5853,6903716
761750502866649088,2016-08-06 02:27:27,4391,0,6903716
761745352076779520,2016-08-06 02:06:59,950,4608,6903716
761672994376806400,2016-08-05 21:19:27,32301,53582,6903716
761599872357261312,2016-08-05 16:28:54,1305,4465,6903716
761371037149827077,2016-08-05 01:19:35,19906,0,6903716
761334018830917632,2016-08-04 22:52:29,1608,5647,6903716
761292947749015552,2016-08-04 20:09:17,1226,4832,6903716
761227390836215808,2016-08-04 15:48:47,1717,5757,6903716
761004547850530816,2016-08-04 01:03:17,3840,12186,6903716
760893934457552897,2016-08-03 17:43:45,1077,4130,6903716
760656994973933572,2016-08-03 02:02:14,2135,7139,6903716
760641137271070720,2016-08-03 00:59:13,1435,5357,6903716
760539183865880579,2016-08-02 18:14:06,4029,8205,6903716
760521673607086080,2016-08-02 17:04:31,1551,4572,6903716
760290219849637889,2016-08-02 01:44:48,12740,28959,6903716
760252756032651264,2016-08-01 23:15:56,957,4261,6903716
760190180481531904,2016-08-01 19:07:17,2010,6166,6903716
760153949710192640,2016-08-01 16:43:19,37,0,6903716
759943073749200896,2016-08-01 02:45:22,2319,6423,6903716
759923798737051648,2016-08-01 01:28:46,6314,15882,6903716
759846353224826880,2016-07-31 20:21:02,2204,7260,6903716
759793422261743616,2016-07-31 16:50:42,2118,6452,6903716
759566828574212096,2016-07-31 01:50:18,23507,0,6903716
759557299618865152,2016-07-31 01:12:26,1303,5081,6903716
759447681597108224,2016-07-30 17:56:51,2727,9205,6903716
759446261539934208,2016-07-30 17:51:13,543,1807,6903716
759197388317847553,2016-07-30 01:22:17,2155,6549,6903716
759159934323924993,2016-07-29 22:53:27,1303,0,6903716
759099523532779520,2016-07-29 18:53:24,4648,15717,6903716
759047813560868866,2016-07-29 15:27:55,2237,7047,6903716
758854675097526272,2016-07-29 02:40:28,991,3832,6903716
758828659922702336,2016-07-29 00:57:05,4242,12080,6903716
758740312047005698,2016-07-28 19:06:01,1773,6182,6903716
758474966123810816,2016-07-28 01:31:38,1096,4125,6903716
758467244762497024,2016-07-28 01:00:57,2465,5193,6903716
758405701903519748,2016-07-27 20:56:24,2128,5613,6903716
758355060040593408,2016-07-27 17:35:10,1202,3707,6903716
758099635764359168,2016-07-27 00:40:12,11172,20766,6903716
758041019896193024,2016-07-26 20:47:17,418,2928,6903716
757741869644341248,2016-07-26 00:58:34,3600,7436,6903716
757729163776290825,2016-07-26 00:08:05,9016,0,6903716
757725642876129280,2016-07-25 23:54:05,1353,4899,6903716
757611664640446465,2016-07-25 16:21:11,1237,4915,6903716
757597904299253760,2016-07-25 15:26:30,322,0,6903716
757596066325864448,2016-07-25 15:19:12,1175,4698,6903716
757400162377592832,2016-07-25 02:20:45,7559,16366,6903716
757393109802180609,2016-07-25 01:52:43,1933,6304,6903716
757354760399941633,2016-07-24 23:20:20,1581,4877,6903716
756998049151549440,2016-07-23 23:42:53,2204,6762,6903716
756939218950160384,2016-07-23 19:49:07,2222,7175,6903716
756651752796094464,2016-07-23 00:46:50,1465,5477,6903716
756526248105566208,2016-07-22 16:28:07,4007,11244,6903716
756303284449767430,2016-07-22 01:42:09,1197,4265,6903716
756288534030475264,2016-07-22 00:43:32,19370,45918,6903716
756275833623502848,2016-07-21 23:53:04,1697,6954,6903716
755955933503782912,2016-07-21 02:41:54,3192,7924,6903716
755206590534418437,2016-07-19 01:04:16,5952,17767,6903716
755110668769038337,2016-07-18 18:43:07,12265,22901,6903716
754874841593970688,2016-07-18 03:06:01,8888,0,6903716
754856583969079297,2016-07-18 01:53:28,2790,7415,6903716
754747087846248448,2016-07-17 18:38:22,577,2781,6903716
754482103782404096,2016-07-17 01:05:25,2151,5725,6903716
754449512966619136,2016-07-16 22:55:55,816,4050,6903716
754120377874386944,2016-07-16 01:08:03,2582,8463,6903716
754011816964026368,2016-07-15 17:56:40,3983,9500,6903716
753655901052166144,2016-07-14 18:22:23,2418,6315,6903716
753420520834629632,2016-07-14 02:47:04,3949,8546,6903716
753398408988139520,2016-07-14 01:19:12,2119,6248,6903716
753375668877008896,2016-07-13 23:48:51,2580,8216,6903716
753298634498793472,2016-07-13 18:42:44,6398,0,6903716
753294487569522689,2016-07-13 18:26:16,1154,3675,6903716
753039830821511168,2016-07-13 01:34:21,23187,40071,6903716
753026973505581056,2016-07-13 00:43:15,1077,4199,6903716
752932432744185856,2016-07-12 18:27:35,7544,13629,6903716
752917284578922496,2016-07-12 17:27:23,1738,7418,6903716
752701944171524096,2016-07-12 03:11:42,3187,0,6903716
752682090207055872,2016-07-12 01:52:49,1786,6481,6903716
752660715232722944,2016-07-12 00:27:52,1744,4753,6903716
752568224206688256,2016-07-11 18:20:21,2527,5992,6903716
752519690950500352,2016-07-11 15:07:30,3801,7959,6903716
752334515931054080,2016-07-11 02:51:40,1220,4122,6903716
752309394570878976,2016-07-11 01:11:51,18434,0,6903716
752173152931807232,2016-07-10 16:10:29,2047,6422,6903716
751950017322246144,2016-07-10 01:23:49,1028,3324,6903716
751937170840121344,2016-07-10 00:32:46,1485,5631,6903716
751830394383790080,2016-07-09 17:28:29,2165,6258,6903716
751793661361422336,2016-07-09 15:02:31,3231,6326,6903716
751598357617971201,2016-07-09 02:06:27,3341,8513,6903716
751583847268179968,2016-07-09 01:08:47,1233,4759,6903716
751538714308972544,2016-07-08 22:09:27,1401,5425,6903716
751456908746354688,2016-07-08 16:44:23,1097,3452,6903716
751251247299190784,2016-07-08 03:07:09,6495,13494,6903716
751205363882532864,2016-07-08 00:04:50,2021,6794,6903716
751132876104687617,2016-07-07 19:16:47,1440,5488,6903716
750868782890057730,2016-07-07 01:47:22,1539,5168,6903716
750719632563142656,2016-07-06 15:54:42,5583,14246,6903716
750506206503038976,2016-07-06 01:46:38,1269,4807,6903716
750429297815552001,2016-07-05 20:41:01,4780,14208,6903716
750383411068534784,2016-07-05 17:38:41,1256,4886,6903716
750381685133418496,2016-07-05 17:31:49,35,741,6903716
750147208377409536,2016-07-05 02:00:06,1067,3335,6903716
750132105863102464,2016-07-05 01:00:05,1397,3911,6903716
750117059602808832,2016-07-05 00:00:18,1432,4652,6903716
750101899009982464,2016-07-04 23:00:03,931,3274,6903716
750086836815486976,2016-07-04 22:00:12,600,2337,6903716
750071704093859840,2016-07-04 21:00:04,3688,8445,6903716
750056684286914561,2016-07-04 20:00:23,981,3373,6903716
750041628174217216,2016-07-04 19:00:33,684,3419,6903716
750026558547456000,2016-07-04 18:00:41,871,2921,6903716
750011400160841729,2016-07-04 17:00:26,1005,3492,6903716
749996283729883136,2016-07-04 16:00:22,891,3260,6903716
749981277374128128,2016-07-04 15:00:45,2707,5504,6903716
749774190421639168,2016-07-04 01:17:51,1447,5008,6903716
749417653287129088,2016-07-03 01:41:06,1842,6572,6903716
749403093750648834,2016-07-03 00:43:15,602,2825,6903716
749395845976588288,2016-07-03 00:14:27,3826,9254,6903716
749317047558017024,2016-07-02 19:01:20,2445,5911,6903716
749075273010798592,2016-07-02 03:00:36,2288,6210,6903716
749064354620928000,2016-07-02 02:17:13,1673,5158,6903716
749036806121881602,2016-07-02 00:27:45,861,3334,6903716
748977405889503236,2016-07-01 20:31:43,3763,11558,6903716
748932637671223296,2016-07-01 17:33:49,2483,6296,6903716
748705597323898880,2016-07-01 02:31:39,1041,2979,6903716
748699167502000129,2016-07-01 02:06:06,1764,5094,6903716
748692773788876800,2016-07-01 01:40:41,1467,4559,6903716
748575535303884801,2016-06-30 17:54:50,2200,6532,6903716
748568946752774144,2016-06-30 17:28:39,740,2343,6903716
748346686624440324,2016-06-30 02:45:28,1366,5613,6903716
748337862848962560,2016-06-30 02:10:24,4549,8263,6903716
748324050481647620,2016-06-30 01:15:31,844,3988,6903716
748307329658011649,2016-06-30 00:09:04,789,3949,6903716
748220828303695873,2016-06-29 18:25:21,8585,15187,6903716
747963614829678593,2016-06-29 01:23:16,2377,6234,6903716
747933425676525569,2016-06-28 23:23:19,2810,7125,6903716
747885874273214464,2016-06-28 20:14:22,1093,3173,6903716
747844099428986880,2016-06-28 17:28:22,822,3017,6903716
747816857231626240,2016-06-28 15:40:07,1283,5222,6903716
